Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
YKL068W-A	.	chrXI	+	309206	309442	0.0	0.0	0.0
YKL176C	LST4	chrXI	-	115500	117986	0.0	0.0	0.0
YKL186C	MTR2	chrXI	-	92744	93298	0.0	0.0	0.0
YKR097W	PCK1	chrXI	+	631152	632801	0.0	0.0	0.0
YKR088C	TVP38	chrXI	-	604405	605418	0.0	0.0	0.0
YKL165C-A	.	chrXI	-	135790	136023	0.0	0.0	0.0
YKL108W	SLD2	chrXI	+	234426	235787	0.0	0.0	0.0
YKL190W	CNB1	chrXI	+	82947	83550	0.0	0.0	0.0
YKL138C-A	HSK3	chrXI	-	184803	185012	0.0	0.0	0.0
YKR036C	CAF4	chrXI	-	508702	510633	0.0	0.0	0.0
YKL082C	RRP14	chrXI	-	281025	282329	0.0	0.0	0.0
YKL080W	VMA5	chrXI	+	285030	286208	0.0	0.0	0.0
YKL020C	SPT23	chrXI	-	398832	402080	0.0	0.0	0.0
YKL009W	MRT4	chrXI	+	426242	426952	0.0	0.0	0.0
YKL167C	MRP49	chrXI	-	133721	134134	0.0	0.0	0.0
YKL125W	RRN3	chrXI	+	208247	210130	0.0	0.0	0.0
YKR046C	PET10	chrXI	-	524223	525074	0.0	0.0	0.0
YKL038W	RGT1	chrXI	+	365605	369117	0.0	0.0	0.0
YKR037C	SPC34	chrXI	-	510910	511797	0.0	0.0	0.0
YKL161C	KDX1	chrXI	-	149386	150687	0.0	0.0	0.0
YKL022C	CDC16	chrXI	-	394726	397248	0.0	0.0	0.0
YKL119C	VPH2	chrXI	-	218570	219217	0.0	0.0	0.0
YKL201C	MNN4	chrXI	-	63930	67466	0.0	0.0	0.0
YKR062W	TFA2	chrXI	+	559666	560652	0.0	0.0	0.0
YKL102C	.	chrXI	-	248062	248367	0.0	0.0	0.0
YKR093W	PTR2	chrXI	+	615730	617535	0.0	0.0	0.0
YKL181W	PRS1	chrXI	+	107316	108599	0.0	0.0	0.0
YKL140W	TGL1	chrXI	+	180779	182425	0.0	0.0	0.0
YKL122C	SRP21	chrXI	-	212495	212998	0.0	0.0	0.0
YKL100W-A	.	chrXI	+	254159	254248	0.0	0.0	0.0
YKR005C	.	chrXI	-	448521	450167	0.0	0.0	0.0
YKL157W	APE2	chrXI	+	154991	158232	0.0	0.0	0.0
YKL131W	.	chrXI	+	194478	194999	0.0	0.0	0.0
YKL132C	RMA1	chrXI	-	193574	194866	0.0	0.0	0.0
YKL185W	ASH1	chrXI	+	94499	96265	0.0	0.0	0.0
YKL028W	TFA1	chrXI	+	385758	387206	0.0	0.0	0.0
YKL059C	MPE1	chrXI	-	328118	329443	0.0	0.0	0.0
YKL128C	PMU1	chrXI	-	200884	201771	0.0	0.0	0.0
YKL019W	RAM2	chrXI	+	402568	403518	0.0	0.0	0.0
YKL013C	ARC19	chrXI	-	417508	418023	0.0	0.0	0.0
YKR007W	MEH1	chrXI	+	451434	451988	0.0	0.0	0.0
YKL060C	FBA1	chrXI	-	326408	327487	0.0	0.0	0.0
YKL069W	.	chrXI	+	307285	307827	0.0	0.0	0.0
YKL005C	BYE1	chrXI	-	433093	434877	0.0	0.0	0.0
YKR017C	HEL1	chrXI	-	471694	473349	0.0	0.0	0.0
tD(GUC)K	.	chrXI	-	513332	513403	0.0	0.0	0.0
YKR045C	.	chrXI	-	523418	523969	0.0	0.0	0.0
YKR080W	MTD1	chrXI	+	590395	591357	0.0	0.0	0.0
YKL152C	GPM1	chrXI	-	163642	164385	0.0	0.0	0.0
YKL033W	TTI1	chrXI	+	375456	378572	0.0	0.0	0.0
YKR040C	.	chrXI	-	518063	518566	0.0	0.0	0.0
YKR050W	TRK2	chrXI	+	527815	530484	0.0	0.0	0.0
YKL076C	PSY1	chrXI	-	292838	293221	0.0	0.0	0.0
YKL063C	.	chrXI	-	321015	321518	0.0	0.0	0.0
YKR060W	UTP30	chrXI	+	556518	557342	0.0	0.0	0.0
YKR091W	SRL3	chrXI	+	611525	612265	0.0	0.0	0.0
YKR105C	VBA5	chrXI	-	658716	660464	0.0	0.0	0.0
YKL039W	PTM1	chrXI	+	362622	364193	0.0	0.0	0.0
YKL093W	MBR1	chrXI	+	264789	265808	0.0	0.0	0.0
YKL074C	MUD2	chrXI	-	294610	296193	0.0	0.0	0.0
YKL210W	UBA1	chrXI	+	39163	42237	0.0	0.0	0.0
YKR031C	SPO14	chrXI	-	501344	506395	0.0	0.0	0.0
YKR035W-A	DID2	chrXI	+	507939	508553	0.0	0.0	0.0
YKR055W	RHO4	chrXI	+	548216	549091	0.0	0.0	0.0
snR64	.	chrXI	+	38811	38911	0.0	0.0	0.0
YKR058W	GLG1	chrXI	+	552770	554620	0.0	0.0	0.0
YKL220C	FRE2	chrXI	-	9091	11226	0.0	0.0	0.0
YKR023W	.	chrXI	+	483419	485011	0.0	0.0	0.0
YKL094W	YJU3	chrXI	+	263349	264290	0.0	0.0	0.0
YKL101W	HSL1	chrXI	+	248920	253476	0.0	0.0	0.0
YKR075C	.	chrXI	-	579827	580750	0.0	0.0	0.0
YKL084W	HOT13	chrXI	+	280509	280859	0.0	0.0	0.0
YKR087C	OMA1	chrXI	-	603195	604232	0.0	0.0	0.0
YKR020W	VPS51	chrXI	+	478338	478832	0.0	0.0	0.0
YKL179C	COY1	chrXI	-	110464	112503	0.0	0.0	0.0
YKR024C	DBP7	chrXI	-	485144	487372	0.0	0.0	0.0
YKL146W	AVT3	chrXI	+	171783	173861	0.0	0.0	0.0
YKL115C	.	chrXI	-	222893	223285	0.0	0.0	0.0
YKR057W	RPS21A	chrXI	+	551657	552242	0.0	0.0	0.0
YKR069W	MET1	chrXI	+	571612	573393	0.0	0.0	0.0
YKL212W	SAC1	chrXI	+	34543	36414	0.0	0.0	0.0
YKL030W	.	chrXI	+	382498	383103	0.0	0.0	0.0
YKL058W	TOA2	chrXI	+	330166	330534	0.0	0.0	0.0
YKL037W	AIM26	chrXI	+	369365	369721	0.0	0.0	0.0
YKR092C	SRP40	chrXI	-	612665	613885	0.0	0.0	0.0
YKL048C	ELM1	chrXI	-	347214	349136	0.0	0.0	0.0
YKR070W	.	chrXI	+	573574	574632	0.0	0.0	0.0
YKR074W	AIM29	chrXI	+	579209	579676	0.0	0.0	0.0
YKL042W	SPC42	chrXI	+	358475	359566	0.0	0.0	0.0
YKL154W	SRP102	chrXI	+	161601	162335	0.0	0.0	0.0
YKR030W	GMH1	chrXI	+	500282	501103	0.0	0.0	0.0
YKL129C	MYO3	chrXI	-	196349	200167	0.0	0.0	0.0
YKR002W	PAP1	chrXI	+	443232	444938	0.0	0.0	0.0
YKL103C	.	chrXI	-	246138	247682	0.0	0.0	0.0
YKL153W	.	chrXI	+	163600	164109	0.0	0.0	0.0
YKL109W	HAP4	chrXI	+	232227	233891	0.0	0.0	0.0
YKL025C	PAN3	chrXI	-	390240	392279	0.0	0.0	0.0
YKL142W	MRP8	chrXI	+	178515	179174	0.0	0.0	0.0
YKL191W	DPH2	chrXI	+	81035	82639	0.0	0.0	0.0
YKL113C	RAD27	chrXI	-	224727	225875	0.0	0.0	0.0
YKL086W	SRX1	chrXI	+	278281	278664	0.0	0.0	0.0
YKL091C	.	chrXI	-	269718	270650	0.0	0.0	0.0
YKL099C	UTP11	chrXI	-	255720	256472	0.0	0.0	0.0
YKR010C	TOF2	chrXI	-	458924	461239	0.0	0.0	0.0
YER184C	TOG1	chrV	-	556296	558680	0.0	0.0	0.0
YER078W-A	.	chrV	+	318646	318810	0.0	0.0	0.0
SCR1	.	chrV	+	441987	442508	0.0	0.0	0.0
tE(UUC)E2	.	chrV	+	354934	355005	0.0	0.0	0.0
YEL043W	.	chrV	+	70478	73348	0.0	0.0	0.0
YER092W	IES5	chrV	+	342855	343232	0.0	0.0	0.0
YEL054C	RPL12A	chrV	-	52721	53218	0.0	0.0	0.0
snR14	.	chrV	-	167427	167586	0.0	0.0	0.0
YER020W	GPA2	chrV	+	195168	196517	0.0	0.0	0.0
YER067W	RGI1	chrV	+	292066	292551	0.0	0.0	0.0
YEL024W	RIP1	chrV	+	107260	107907	0.0	0.0	0.0
YEL035C	UTR5	chrV	-	85045	85545	0.0	0.0	0.0
YER122C	GLO3	chrV	-	402871	404352	0.0	0.0	0.0
YER159C	BUR6	chrV	-	491530	491958	0.0	0.0	0.0
YER046W-A	.	chrV	+	243700	244029	0.0	0.0	0.0
YER165W	PAB1	chrV	+	510373	512106	0.0	0.0	0.0
YER172C-A	.	chrV	-	536275	536655	0.0	0.0	0.0
YER176W	ECM32	chrV	+	541690	545055	0.0	0.0	0.0
YER102W	RPS8B	chrV	+	363100	363702	0.0	0.0	0.0
YER031C	YPT31	chrV	-	214076	214747	0.0	0.0	0.0
tE(UUC)E1	.	chrV	+	177099	177170	0.0	0.0	0.0
YER045C	ACA1	chrV	-	240032	241501	0.0	0.0	0.0
YER091C-A	.	chrV	-	342390	342611	0.0	0.0	0.0
YER076C	.	chrV	-	312590	313498	0.0	0.0	0.0
YEL033W	MTC7	chrV	+	86179	86598	0.0	0.0	0.0
YER105C	NUP157	chrV	-	367838	372013	0.0	0.0	0.0
YER186C	.	chrV	-	561705	562625	0.0	0.0	0.0
YEL020W-A	TIM9	chrV	+	117211	117474	0.0	0.0	0.0
YER005W	YND1	chrV	+	160550	162442	0.0	0.0	0.0
tV(AAC)E1	.	chrV	+	438700	438773	0.0	0.0	0.0
tR(ACG)E	.	chrV	-	492352	492424	0.0	0.0	0.0
YER050C	RSM18	chrV	-	253971	254387	0.0	0.0	0.0
YER131W	RPS26B	chrV	+	423952	424311	0.0	0.0	0.0
YER078C	ICP55	chrV	-	316807	318342	0.0	0.0	0.0
YER088C-A	.	chrV	-	335696	336019	0.0	0.0	0.0
YER144C	UBP5	chrV	-	457806	460223	0.0	0.0	0.0
YER150W	SPI1	chrV	+	468370	468816	0.0	0.0	0.0
tR(UCU)E	.	chrV	+	138666	138737	0.0	0.0	0.0
YER056C-A	RPL34A	chrV	-	269423	270185	0.0	0.0	0.0
YER087W	AIM10	chrV	+	330576	332306	0.0	0.0	0.0
YER093C	TSC11	chrV	-	343320	347612	0.0	0.0	0.0
YER172C	BRR2	chrV	-	529530	536021	0.0	0.0	0.0
YER036C	ARB1	chrV	-	223367	225199	0.0	0.0	0.0
YER065C	ICL1	chrV	-	285241	286914	0.0	0.0	0.0
YER051W	JHD1	chrV	+	254656	256134	0.0	0.0	0.0
YER114C	BOI2	chrV	-	390590	393712	0.0	0.0	0.0
tE(UUC)E3	.	chrV	-	487331	487402	0.0	0.0	0.0
YER187W	.	chrV	+	566230	566655	0.0	0.0	0.0
YEL055C	POL5	chrV	-	48471	51539	0.0	0.0	0.0
YER084W	.	chrV	+	327065	327451	0.0	0.0	0.0
YER157W	COG3	chrV	+	484788	487193	0.0	0.0	0.0
YEL070W	DSF1	chrV	+	19589	21097	0.0	0.0	0.0
YEL077W-A	.	chrV	+	630	1112	0.0	0.0	0.0
YER119C-A	.	chrV	-	400867	401238	0.0	0.0	0.0
YER120W	SCS2	chrV	+	401135	401869	0.0	0.0	0.0
YER188W	.	chrV	+	568040	568759	0.0	0.0	0.0
YER188C-A	.	chrV	-	569608	569907	0.0	0.0	0.0
YER003C	PMI40	chrV	-	157736	159118	0.0	0.0	0.0
YEL036C	ANP1	chrV	-	83050	84552	0.0	0.0	0.0
YER082C	UTP7	chrV	-	324272	325936	0.0	0.0	0.0
YEL057C	SDD1	chrV	-	45020	45721	0.0	0.0	0.0
YER017C	AFG3	chrV	-	189503	191788	0.0	0.0	0.0
YER136W	GDI1	chrV	+	439616	440971	0.0	0.0	0.0
tQ(UUG)E2	.	chrV	-	131082	131153	0.0	0.0	0.0
YER025W	GCD11	chrV	+	205251	206834	0.0	0.0	0.0
tG(GCC)E	.	chrV	-	61890	61960	0.0	0.0	0.0
snR52	.	chrV	-	431129	431220	0.0	0.0	0.0
YER030W	CHZ1	chrV	+	213437	213898	0.0	0.0	0.0
YEL016C	NPP2	chrV	-	124737	126218	0.0	0.0	0.0
YEL018W	EAF5	chrV	+	121471	122310	0.0	0.0	0.0
YEL044W	IES6	chrV	+	69757	70257	0.0	0.0	0.0
YER154W	OXA1	chrV	+	475020	476228	0.0	0.0	0.0
snR80	.	chrV	-	52150	52320	0.0	0.0	0.0
YER014C-A	BUD25	chrV	-	183731	184700	0.0	0.0	0.0
YER057C	HMF1	chrV	-	270737	271126	0.0	0.0	0.0
YER086W	ILV1	chrV	+	328477	330207	0.0	0.0	0.0
YEL014C	.	chrV	-	128303	128608	0.0	0.0	0.0
YER156C	.	chrV	-	483325	484341	0.0	0.0	0.0
YER170W	ADK2	chrV	+	525974	526651	0.0	0.0	0.0
YER087C-A	.	chrV	-	331817	332368	0.0	0.0	0.0
YEL031W	SPF1	chrV	+	90258	93905	0.0	0.0	0.0
YER089C	PTC2	chrV	-	335946	337340	0.0	0.0	0.0
YER083C	GET2	chrV	-	326174	327031	0.0	0.0	0.0
YER023C-A	.	chrV	-	201522	201734	0.0	0.0	0.0
YER054C	GIP2	chrV	-	262052	263698	0.0	0.0	0.0
YER101C	AST2	chrV	-	360502	361794	0.0	0.0	0.0
YER044C	ERG28	chrV	-	237570	238016	0.0	0.0	0.0
YEL045C	.	chrV	-	68840	69265	0.0	0.0	0.0
YEL010W	.	chrV	+	136279	136629	0.0	0.0	0.0
YER142C	MAG1	chrV	-	455146	456036	0.0	0.0	0.0
snR67	.	chrV	+	61352	61433	0.0	0.0	0.0
YER175W-A	.	chrV	+	540650	540814	0.0	0.0	0.0
YEL038W	UTR4	chrV	+	80462	81145	0.0	0.0	0.0
YEL034C-A	.	chrV	-	85613	86215	0.0	0.0	0.0
YEL008W	.	chrV	+	140512	140892	0.0	0.0	0.0
YEL032C-A	.	chrV	-	87040	87201	0.0	0.0	0.0
tK(CUU)E1	.	chrV	-	135425	135497	0.0	0.0	0.0
YER052C	HOM3	chrV	-	256375	257958	0.0	0.0	0.0
YEL047C	.	chrV	-	65385	66797	0.0	0.0	0.0
YEL019C	MMS21	chrV	-	120498	121301	0.0	0.0	0.0
YER056C	FCY2	chrV	-	266512	268113	0.0	0.0	0.0
YER088W-B	.	chrV	+	335927	336073	0.0	0.0	0.0
YER126C	NSA2	chrV	-	413394	414179	0.0	0.0	0.0
YER152W-A	.	chrV	+	473485	474051	0.0	0.0	0.0
YER039C	HVG1	chrV	-	228456	229205	0.0	0.0	0.0
YER007W	PAC2	chrV	+	164527	166083	0.0	0.0	0.0
YER133W-A	.	chrV	+	437191	437532	0.0	0.0	0.0
YER118C	SHO1	chrV	-	397952	399055	0.0	0.0	0.0
YER177W	BMH1	chrV	+	545611	546414	0.0	0.0	0.0
YER183C	FAU1	chrV	-	553334	553969	0.0	0.0	0.0
YEL048C	TCA17	chrV	-	64709	65167	0.0	0.0	0.0
YEL021W	URA3	chrV	+	116167	116970	0.0	0.0	0.0
YER019W	ISC1	chrV	+	192797	194230	0.0	0.0	0.0
YEL050C	RML2	chrV	-	59670	60851	0.0	0.0	0.0
YER116C	SLX8	chrV	-	395348	396172	0.0	0.0	0.0
YER021W	RPN3	chrV	+	196948	198519	0.0	0.0	0.0
YER151C	UBP3	chrV	-	469686	472424	0.0	0.0	0.0
YER012W	PRE1	chrV	+	177835	178431	0.0	0.0	0.0
YER068C-A	.	chrV	-	295301	295732	0.0	0.0	0.0
SRG1	.	chrV	+	322212	322762	0.0	0.0	0.0
YER104W	RTT105	chrV	+	366802	367428	0.0	0.0	0.0
YER119C	AVT6	chrV	-	399496	400842	0.0	0.0	0.0
YER038W-A	FMP49	chrV	+	228451	228831	0.0	0.0	0.0
YEL030C-A	.	chrV	-	94583	94897	0.0	0.0	0.0
YER029C	SMB1	chrV	-	212587	213177	0.0	0.0	0.0
YER044C-A	MEI4	chrV	-	238460	239774	0.0	0.0	0.0
YER028C	MIG3	chrV	-	210692	211876	0.0	0.0	0.0
YER049W	TPA1	chrV	+	251728	253662	0.0	0.0	0.0
YER081W	SER3	chrV	+	322686	324095	0.0	0.0	0.0
YEL009C	GCN4	chrV	-	138918	139763	0.0	0.0	0.0
YER090W	TRP2	chrV	+	337949	339472	0.0	0.0	0.0
YER094C	PUP3	chrV	-	348729	349346	0.0	0.0	0.0
YER127W	LCP5	chrV	+	414481	415554	0.0	0.0	0.0
YER155C	BEM2	chrV	-	476345	482848	0.0	0.0	0.0
YEL059C-A	SOM1	chrV	-	42400	42624	0.0	0.0	0.0
YEL022W	GEA2	chrV	+	111421	115800	0.0	0.0	0.0
YER180C-A	SLO1	chrV	-	550865	551122	0.0	0.0	0.0
YEL030W	ECM10	chrV	+	94644	96578	0.0	0.0	0.0
YER135C	.	chrV	-	437952	438344	0.0	0.0	0.0
YER137W-A	.	chrV	+	441575	441880	0.0	0.0	0.0
tM(CAU)E	IMT4	chrV	+	100133	100204	0.0	0.0	0.0
YER087C-B	SBH1	chrV	-	332582	332830	0.0	0.0	0.0
YER022W	SRB4	chrV	+	198812	200875	0.0	0.0	0.0
YER010C	.	chrV	-	172634	173338	0.0	0.0	0.0
YER011W	TIR1	chrV	+	175248	176012	0.0	0.0	0.0
tS(AGA)E	.	chrV	+	86604	86685	0.0	0.0	0.0
YER024W	YAT2	chrV	+	202192	204963	0.0	0.0	0.0
YER075C	PTP3	chrV	-	308413	311199	0.0	0.0	0.0
YER069W	ARG5,6	chrV	+	295410	298001	0.0	0.0	0.0
tH(GUG)E2	.	chrV	-	434541	434612	0.0	0.0	0.0
YER112W	LSM4	chrV	+	387232	387795	0.0	0.0	0.0
YER013W	PRP22	chrV	+	178841	182278	0.0	0.0	0.0
YER148W	SPT15	chrV	+	465303	466025	0.0	0.0	0.0
YER111C	SWI4	chrV	-	382595	385876	0.0	0.0	0.0
YER085C	.	chrV	-	327619	328140	0.0	0.0	0.0
YER055C	HIS1	chrV	-	264892	265785	0.0	0.0	0.0
YER146W	LSM5	chrV	+	462585	462866	0.0	0.0	0.0
YER032W	FIR1	chrV	+	215063	217693	0.0	0.0	0.0
YEL063C	CAN1	chrV	-	31694	33466	0.0	0.0	0.0
YEL027W	VMA3	chrV	+	100769	101251	0.0	0.0	0.0
YEL004W	YEA4	chrV	+	146951	147979	0.0	0.0	0.0
YER084W-A	.	chrV	+	327598	328110	0.0	0.0	0.0
YER178W	PDA1	chrV	+	546817	548079	0.0	0.0	0.0
YER185W	PUG1	chrV	+	559454	560365	0.0	0.0	0.0
YER097W	.	chrV	+	355140	355469	0.0	0.0	0.0
YER190W	YRF1-2	chrV	+	571480	576525	0.0	0.0	0.0
YER053C-A	.	chrV	-	260933	261046	0.0	0.0	0.0
YER002W	NOP16	chrV	+	156803	157498	0.0	0.0	0.0
YER190C-A	.	chrV	-	574804	575379	0.0	0.0	0.0
YEL029C	BUD16	chrV	-	96858	97796	0.0	0.0	0.0
YEL053W-A	.	chrV	+	52908	53255	0.0	0.0	0.0
YER009W	NTF2	chrV	+	172115	172492	0.0	0.0	0.0
YEL050W-A	.	chrV	+	59549	59740	0.0	0.0	0.0
YER027C	GAL83	chrV	-	208979	210232	0.0	0.0	0.0
YEL040W	UTR2	chrV	+	78053	79456	0.0	0.0	0.0
YER066C-A	.	chrV	-	291703	292203	0.0	0.0	0.0
YER079C-A	.	chrV	-	319902	320240	0.0	0.0	0.0
YER074W	RPS24A	chrV	+	306323	307196	0.0	0.0	0.0
YEL012W	UBC8	chrV	+	131772	132551	0.0	0.0	0.0
YER016W	BIM1	chrV	+	188277	189311	0.0	0.0	0.0
YER060W	FCY21	chrV	+	274567	276153	0.0	0.0	0.0
YER110C	KAP123	chrV	-	378762	382103	0.0	0.0	0.0
YER137C	.	chrV	-	441373	441819	0.0	0.0	0.0
YER149C	PEA2	chrV	-	466208	467470	0.0	0.0	0.0
YER166W	DNF1	chrV	+	512744	517459	0.0	0.0	0.0
YEL076C	.	chrV	-	4464	5114	0.0	0.0	0.0
YER103W	SSA4	chrV	+	364589	366517	0.0	0.0	0.0
YER143W	DDI1	chrV	+	456319	457605	0.0	0.0	0.0
YER130C	COM2	chrV	-	421115	422446	0.0	0.0	0.0
YEL025C	.	chrV	-	102581	106147	0.0	0.0	0.0
YER147C-A	.	chrV	-	465203	465613	0.0	0.0	0.0
YER175C	TMT1	chrV	-	539464	540363	0.0	0.0	0.0
YER171W	RAD3	chrV	+	527082	529418	0.0	0.0	0.0
YEL066W	HPA3	chrV	+	26667	27206	0.0	0.0	0.0
YEL039C	CYC7	chrV	-	79636	79977	0.0	0.0	0.0
RPR1	.	chrV	-	117667	118035	0.0	0.0	0.0
YEL052W	AFG1	chrV	+	56571	58100	0.0	0.0	0.0
YEL007W	MIT1	chrV	+	141892	143892	0.0	0.0	0.0
YER053C	PIC2	chrV	-	258737	259639	0.0	0.0	0.0
snR4	.	chrV	+	424698	424883	0.0	0.0	0.0
YER062C	.	chrV	-	279930	280682	0.0	0.0	0.0
YER107C	GLE2	chrV	-	373448	374545	0.0	0.0	0.0
YER115C	SPR6	chrV	-	394292	394867	0.0	0.0	0.0
YER139C	RTR1	chrV	-	450563	451243	0.0	0.0	0.0
YER174C	GRX4	chrV	-	538434	539168	0.0	0.0	0.0
YER161C	SPT2	chrV	-	499347	500348	0.0	0.0	0.0
YEL064C	AVT2	chrV	-	29797	31239	0.0	0.0	0.0
YEL051W	VMA8	chrV	+	58378	59148	0.0	0.0	0.0
YER067C-A	.	chrV	-	292240	292563	0.0	0.0	0.0
YER007C-A	TMA20	chrV	-	166237	166885	0.0	0.0	0.0
YEL076C-A	.	chrV	-	4185	5114	0.0	0.0	0.0
YEL077C	.	chrV	-	264	4097	0.0	0.0	0.0
YER066W	RRT13	chrV	+	290242	290799	0.0	0.0	0.0
YER059W	PCL6	chrV	+	272624	273886	0.0	0.0	0.0
YER033C	ZRG8	chrV	-	218057	221287	0.0	0.0	0.0
YER006W	NUG1	chrV	+	162723	164285	0.0	0.0	0.0
YEL041W	YEF1	chrV	+	75944	77431	0.0	0.0	0.0
YER100W	UBC6	chrV	+	359562	360314	0.0	0.0	0.0
YEL023C	.	chrV	-	108504	110552	0.0	0.0	0.0
YER095W	RAD51	chrV	+	349980	351182	0.0	0.0	0.0
YER167W	BCK2	chrV	+	518216	520771	0.0	0.0	0.0
YER190C-B	.	chrV	-	575680	576162	0.0	0.0	0.0
YER074W-A	YOS1	chrV	+	307653	308123	0.0	0.0	0.0
YER088C	DOT6	chrV	-	333176	335188	0.0	0.0	0.0
YER140W	EMP65	chrV	+	451565	453235	0.0	0.0	0.0
YEL046C	GLY1	chrV	-	67629	68792	0.0	0.0	0.0
YER125W	RSP5	chrV	+	410189	412618	0.0	0.0	0.0
YEL073C	.	chrV	-	7230	7553	0.0	0.0	0.0
YER039C-A	.	chrV	-	229263	229481	0.0	0.0	0.0
YEL008C-A	.	chrV	-	140726	140818	0.0	0.0	0.0
YEL058W	PCM1	chrV	+	43252	44925	0.0	0.0	0.0
YEL017W	GTT3	chrV	+	123657	124670	0.0	0.0	0.0
YER042W	MXR1	chrV	+	234937	235491	0.0	0.0	0.0
YER038C	KRE29	chrV	-	226858	228252	0.0	0.0	0.0
YER121W	.	chrV	+	402375	402719	0.0	0.0	0.0
YER060W-A	FCY22	chrV	+	276572	278164	0.0	0.0	0.0
YER079W	.	chrV	+	318920	319552	0.0	0.0	0.0
YER168C	CCA1	chrV	-	521029	522669	0.0	0.0	0.0
YER180C	ISC10	chrV	-	549724	550527	0.0	0.0	0.0
YER153C	PET122	chrV	-	474041	474805	0.0	0.0	0.0
YEL011W	GLC3	chrV	+	133120	135234	0.0	0.0	0.0
YEL049W	PAU2	chrV	+	63728	64090	0.0	0.0	0.0
YER099C	PRS2	chrV	-	358105	359061	0.0	0.0	0.0
YEL065W	SIT1	chrV	+	27657	29543	0.0	0.0	0.0
YER141W	COX15	chrV	+	453459	454919	0.0	0.0	0.0
YER090C-A	.	chrV	-	338322	338411	0.0	0.0	0.0
tI(AAU)E1	.	chrV	-	443202	443275	0.0	0.0	0.0
YER134C	.	chrV	-	437267	437803	0.0	0.0	0.0
YEL068C	.	chrV	-	25646	25978	0.0	0.0	0.0
YER124C	DSE1	chrV	-	407342	409063	0.0	0.0	0.0
YER040W	GLN3	chrV	+	229795	231987	0.0	0.0	0.0
YER148W-A	.	chrV	+	466185	466763	0.0	0.0	0.0
YER035W	EDC2	chrV	+	222639	223076	0.0	0.0	0.0
YEL037C	RAD23	chrV	-	81407	82603	0.0	0.0	0.0
YEL071W	DLD3	chrV	+	16355	17845	0.0	0.0	0.0
YER047C	SAP1	chrV	-	243810	246503	0.0	0.0	0.0
YEL032W	MCM3	chrV	+	86937	89852	0.0	0.0	0.0
YER037W	PHM8	chrV	+	225889	226854	0.0	0.0	0.0
YER076W-A	.	chrV	+	313390	313737	0.0	0.0	0.0
YER158C	.	chrV	-	488857	490578	0.0	0.0	0.0
YER023W	PRO3	chrV	+	201076	201936	0.0	0.0	0.0
YEL072W	RMD6	chrV	+	13720	14415	0.0	0.0	0.0
YEL026W	SNU13	chrV	+	101943	102323	0.0	0.0	0.0
YER008C	SEC3	chrV	-	167808	171818	0.0	0.0	0.0
YER014W	HEM14	chrV	+	182600	184219	0.0	0.0	0.0
YER147C	SCC4	chrV	-	462968	464842	0.0	0.0	0.0
YER019C-A	SBH2	chrV	-	194273	194539	0.0	0.0	0.0
YER046W	SPO73	chrV	+	243180	243611	0.0	0.0	0.0
YEL020C-B	.	chrV	-	117183	117380	0.0	0.0	0.0
YER145C	FTR1	chrV	-	460526	461740	0.0	0.0	0.0
YER063W	THO1	chrV	+	281710	282366	0.0	0.0	0.0
YER091C	MET6	chrV	-	339864	342167	0.0	0.0	0.0
YER018C	SPC25	chrV	-	191959	192624	0.0	0.0	0.0
tS(UGA)E	SUP19	chrV	-	288443	288524	0.0	0.0	0.0
YER173W	RAD24	chrV	+	536300	538279	0.0	0.0	0.0
YER004W	FMP52	chrV	+	159580	160275	0.0	0.0	0.0
YER043C	SAH1	chrV	-	235770	237119	0.0	0.0	0.0
YER041W	YEN1	chrV	+	232461	234740	0.0	0.0	0.0
YER001W	MNN1	chrV	+	153520	155808	0.0	0.0	0.0
YEL067C	.	chrV	-	26189	26776	0.0	0.0	0.0
YER117W	RPL23B	chrV	+	396769	397653	0.0	0.0	0.0
YER006C-A	.	chrV	-	164344	164661	0.0	0.0	0.0
YER098W	UBP9	chrV	+	355466	357730	0.0	0.0	0.0
YER129W	SAK1	chrV	+	417281	420709	0.0	0.0	0.0
YEL028W	.	chrV	+	98668	99129	0.0	0.0	0.0
YEL005C	VAB2	chrV	-	145907	146755	0.0	0.0	0.0
YER162C	RAD4	chrV	-	500630	502894	0.0	0.0	0.0
YER096W	SHC1	chrV	+	351698	353236	0.0	0.0	0.0
YEL034W	HYP2	chrV	+	85676	86149	0.0	0.0	0.0
tV(AAC)E2	.	chrV	+	469457	469530	0.0	0.0	0.0
YER165C-A	.	chrV	-	512627	512983	0.0	0.0	0.0
YEL042W	GDA1	chrV	+	73771	75327	0.0	0.0	0.0
YER070W	RNR1	chrV	+	298950	301616	0.0	0.0	0.0
YEL015W	EDC3	chrV	+	126629	128284	0.0	0.0	0.0
tA(UGC)E	.	chrV	-	312023	312095	0.0	0.0	0.0
YER133W	GLC7	chrV	+	432495	433958	0.0	0.0	0.0
YER182W	FMP10	chrV	+	552525	553259	0.0	0.0	0.0
YER068W	MOT2	chrV	+	293050	294813	0.0	0.0	0.0
snR53	.	chrV	+	61699	61789	0.0	0.0	0.0
YER077C	MRX1	chrV	-	314534	316600	0.0	0.0	0.0
YEL009C-A	.	chrV	-	136371	136778	0.0	0.0	0.0
YEL061C	CIN8	chrV	-	36535	39537	0.0	0.0	0.0
tH(GUG)E1	.	chrV	+	207357	207428	0.0	0.0	0.0
